mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin	Ottava:8va	pedal
59	59	657/2	657/2	0.5	9/8	9/8	Chord	18/4	1	1	1/8		1/8	1	693									63			8	
59	59	329	329	0.5	5/4	5/4	Chord	18/4	1	1	1/8		1/8	1	694									63			8	
59	59	659/2	659/2	0.5	11/8	11/8	Chord	18/4	1	1	1/8		1/8	1	695									63			8	
59	59	330	330	0.0	3/2	3/2	Spanner	18/4	1	1	0													63				
59	59	330	330	0.5	3/2	3/2	Chord	18/4	1	1	1/8		1/8	1	696									63				
59	59	661/2	661/2	0.5	13/8	13/8	Chord	18/4	1	1	1/8		1/8	1	697									63				
59	59	331	331	0.5	7/4	7/4	Chord	18/4	1	1	1/8		1/8	1	698													
59	59	663/2	663/2	0.5	15/8	15/8	Chord	18/4	1	1	1/8		1/8	1	699									64				
59	59	332	332	0.5	2	2	Chord	18/4	1	1	1/8		1/8	1	700													
59	59	665/2	665/2	0.5	17/8	17/8	Chord	18/4	1	1	1/8		1/8	1	701									65				
59	59	333	333	0.0	9/4	9/4	Spanner	18/4	1	1	0															15		
59	59	333	333	0.5	9/4	9/4	Chord	18/4	1	1	1/8		1/8	1	702											15		
59	59	667/2	667/2	0.5	19/8	19/8	Chord	18/4	1	1	1/8		1/8	1	703									66		15		
59	59	334	334	0.5	5/2	5/2	Chord	18/4	1	1	1/8		1/8	1	704											15		
59	59	669/2	669/2	0.5	21/8	21/8	Chord	18/4	1	1	1/8		1/8	1	705									67		15		
59	59	335	335	0.5	11/4	11/4	Chord	18/4	1	1	1/8		1/8	1	706											15		
59	59	671/2	671/2	0.5	23/8	23/8	Chord	18/4	1	1	1/8		1/8	1	707		articStaccatoAbove							68		15		
59	59	336	336	0.0	3	3	Spanner	18/4	1	1	0													68				
59	59	336	336	0.0	3	3	Spanner	18/4	1	1	0													68	1			
59	59	336	336	0.5	3	3	Chord	18/4	1	1	1/8		1/8	1	708		articStaccatoAbove							68	1			
59	59	673/2	673/2	0.5	25/8	25/8	Chord	18/4	1	1	1/8		1/8	1	709		articStaccatoAbove							68	1			
59	59	337	337	0.5	13/4	13/4	Chord	18/4	1	1	1/8		1/8	1	710		articStaccatoAbove							68	1			
59	59	675/2	675/2	0.5	27/8	27/8	Chord	18/4	1	1	1/8		1/8	1	711		articStaccatoAbove								1			
59	59	338	338	0.0	7/2	7/2	Spanner	18/4	1	1	0																	
59	59	338	338	1.0	7/2	7/2	Chord	18/4	1	1	1/4		1/4	1	712									69				
59	59	339	339	1.0	15/4	15/4	Chord	18/4	1	1	1/4		1/4	1	713													
59	59	338	338	2.0	7/2	7/2	Chord	18/4	1	2	1/2		1/2	1	714													
59	59	649/2	649/2	0.0	1/8	1/8	Spanner	18/4	2	1	0																	7
59	59	649/2	649/2	0.5	1/8	1/8	Chord	18/4	2	1	1/8		1/8	1	715													7
59	59	325	325	0.5	1/4	1/4	Chord	18/4	2	1	1/8		1/8	1	716													7
59	59	651/2	651/2	0.5	3/8	3/8	Chord	18/4	2	1	1/8		1/8	1	717													7
59	59	326	326	0.5	1/2	1/2	Chord	18/4	2	1	1/8		1/8	1	718													7
59	59	653/2	653/2	0.5	5/8	5/8	Chord	18/4	2	1	1/8		1/8	1	719													7
59	59	327	327	0.5	3/4	3/4	Chord	18/4	2	1	1/8		1/8	1	720													7
59	59	655/2	655/2	0.5	7/8	7/8	Chord	18/4	2	1	1/8		1/8	1	721													7
59	59	328	328	0.5	1	1	Chord	18/4	2	1	1/8		1/8	1	722													7
59	59	657/2	657/2	0.5	9/8	9/8	Chord	18/4	2	1	1/8		1/8	1	723													7
59	59	329	329	0.5	5/4	5/4	Chord	18/4	2	1	1/8		1/8	1	724													7
59	59	659/2	659/2	0.5	11/8	11/8	Chord	18/4	2	1	1/8		1/8	1	725													7
59	59	330	330	0.5	3/2	3/2	Chord	18/4	2	1	1/8		1/8	1	726													7
59	59	661/2	661/2	0.5	13/8	13/8	Chord	18/4	2	1	1/8		1/8	1	727													7
59	59	331	331	0.5	7/4	7/4	Chord	18/4	2	1	1/8		1/8	1	728													7
59	59	663/2	663/2	0.5	15/8	15/8	Chord	18/4	2	1	1/8		1/8	1	729													7
59	59	332	332	0.5	2	2	Chord	18/4	2	1	1/8		1/8	1	730													7
59	59	665/2	665/2	0.5	17/8	17/8	Chord	18/4	2	1	1/8		1/8	1	731													7
59	59	333	333	0.5	9/4	9/4	Chord	18/4	2	1	1/8		1/8	1	732													7
59	59	667/2	667/2	0.5	19/8	19/8	Chord	18/4	2	1	1/8		1/8	1	733													7
59	59	334	334	0.5	5/2	5/2	Chord	18/4	2	1	1/8		1/8	1	734													7
59	59	669/2	669/2	0.0	21/8	21/8	Spanner	18/4	2	1	0																	
59	59	669/2	669/2	0.5	21/8	21/8	Chord	18/4	2	1	1/8		1/8	1	735													
59	59	335	335	0.5	11/4	11/4	Chord	18/4	2	1	1/8		1/8	1	736													
59	59	671/2	671/2	0.5	23/8	23/8	Chord	18/4	2	1	1/8		1/8	1	737		articStaccatoBelow											
59	59	336	336	0.5	3	3	Chord	18/4	2	1	1/8		1/8	1	738		articStaccatoBelow											
59	59	673/2	673/2	0.5	25/8	25/8	Chord	18/4	2	1	1/8		1/8	1	739		articStaccatoBelow											
59	59	337	337	0.5	13/4	13/4	Chord	18/4	2	1	1/8		1/8	1	740		articStaccatoBelow											
59	59	675/2	675/2	0.5	27/8	27/8	Chord	18/4	2	1	1/8		1/8	1	741		articStaccatoBelow											
59	59	338	338	2.0	7/2	7/2	Chord	18/4	2	1	1/2		1/2	1	742													
60	60	343	343	1.0	1/4	1/4	Chord	6/4	1	1	1/4		1/4	1	743		articStaccatoAbove							70				
60	60	344	344	1.0	1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	744		articStaccatoAbove							70				
60	60	345	345	1.0	3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	745		articStaccatoAbove							70				
60	60	346	346	1.0	1	1	Chord	6/4	1	1	1/4		1/4	1	746		articStaccatoAbove							70				
60	60	347	347	1.0	5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	747		articStaccatoAbove											
60	60	342	342	0.0	0	0	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Plantin MT Std""/>dolente"										
60	60	345	345	0.5	3/4	3/4	Chord	6/4	2	1	1/8		1/8	1	748													
61	61	348	348	3.0	0	0	Chord	6/4	1	1	3/4		1/2	3/2	749													
61	61	351	351	3.0	3/4	3/4	Chord	6/4	1	1	3/4		1/2	3/2	750									71				
61	61	348	348	0.5	0	0	Chord	6/4	1	2	1/8		1/8	1	751													
61	61	348	348	0.5	0	0	Chord	6/4	2	1	1/8		1/8	1	752													
61	61	351	351	0.0	3/4	3/4	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
62	62	354	354	1.0	0	0	Chord	6/4	1	1	1/4		1/4	1	753									71				
62	62	355	355	1.0	1/4	1/4	Chord	6/4	1	1	1/4		1/4	1	754		articStaccatoBelow							71				
62	62	356	356	1.0	1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	755		articStaccatoBelow							71				
62	62	357	357	1.5	3/4	3/4	Chord	6/4	1	1	3/8		1/4	3/2	756		articStaccatoBelow											
62	62	717/2	717/2	1.0	9/8	9/8	Chord	6/4	1	1	1/4		1/4	1	757													
62	62	719/2	719/2	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	758													
62	62	717/2	717/2	1.0	9/8	9/8	Chord	6/4	1	2	1/4		1/4	1	759													
62	62	719/2	719/2	0.5	11/8	11/8	Chord	6/4	1	2	1/8		1/8	1	760													
62	62	358	358	0.0	1	1	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Plantin MT Std""/>dolciss."										
62	62	358	358	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	761													
62	62	359	359	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	762													
63	63	360	360	0.5	0	0	Chord	6/4	1	1	1/8		1/8	1	763													
63	63	721/2	721/2	1.0	1/8	1/8	Chord	6/4	1	1	1/4		1/4	1	764									72				
63	63	723/2	723/2	1.0	3/8	3/8	Chord	6/4	1	1	1/4		1/4	1	765									72				
63	63	725/2	725/2	1.0	5/8	5/8	Chord	6/4	1	1	1/4		1/4	1	766									72				
63	63	727/2	727/2	1.0	7/8	7/8	Chord	6/4	1	1	1/4		1/4	1	767									72				
63	63	729/2	729/2	1.0	9/8	9/8	Chord	6/4	1	1	1/4		1/4	1	768									72				
63	63	731/2	731/2	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	769													
63	63	723/2	723/2	1.0	3/8	3/8	Chord	6/4	1	2	1/4		1/4	1	770													
63	63	725/2	725/2	1.0	5/8	5/8	Chord	6/4	1	2	1/4		1/4	1	771													
63	63	727/2	727/2	1.0	7/8	7/8	Chord	6/4	1	2	1/4		1/4	1	772													
63	63	729/2	729/2	1.0	9/8	9/8	Chord	6/4	1	2	1/4		1/4	1	773													
63	63	731/2	731/2	0.5	11/8	11/8	Chord	6/4	1	2	1/8		1/8	1	774													
63	63	360	360	0.0	0	0	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
63	63	360	360	1.0	0	0	Chord	6/4	2	1	1/4		1/4	1	775													
63	63	361	361	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	776													
63	63	362	362	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	777													
63	63	363	363	0.0	3/4	3/4	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
63	63	363	363	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	778													
63	63	364	364	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	779													
63	63	365	365	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	780													
64	64	733/2	733/2	2.0	1/8	1/8	Chord	6/4	1	1	1/2		1/2	1	781		articTenutoAbove							73				
64	64	737/2	737/2	0.5	5/8	5/8	Chord	6/4	1	1	1/8		1/8	1	782													
64	64	741/2	741/2	1.0	9/8	9/8	Chord	6/4	1	1	1/4		1/4	1	783		articStaccatoAbove							74				
64	64	743/2	743/2	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	784		articStaccatoAbove											
64	64	735/2	735/2	1.0	3/8	3/8	Chord	6/4	1	2	1/4		1/4	1	785													
64	64	737/2	737/2	0.5	5/8	5/8	Chord	6/4	1	2	1/8		1/8	1	786													
64	64	741/2	741/2	1.0	9/8	9/8	Chord	6/4	1	2	1/4		1/4	1	787													
64	64	743/2	743/2	0.5	11/8	11/8	Chord	6/4	1	2	1/8		1/8	1	788													
64	64	366	366	0.0	0	0	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
64	64	366	366	1.0	0	0	Chord	6/4	2	1	1/4		1/4	1	789													
64	64	367	367	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	790													
64	64	368	368	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	791													
64	64	369	369	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	792													
64	64	370	370	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	793													
64	64	371	371	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	794													
65	65	372	372	0.5	0	0	Chord	6/4	1	1	1/8		1/8	1	795									75				
65	65	745/2	745/2	1.0	1/8	1/8	Chord	6/4	1	1	1/4		1/4	1	796									75				
65	65	747/2	747/2	1.0	3/8	3/8	Chord	6/4	1	1	1/4		1/4	1	797									75				
65	65	749/2	749/2	1.0	5/8	5/8	Chord	6/4	1	1	1/4		1/4	1	798									75				
65	65	751/2	751/2	1.0	7/8	7/8	Chord	6/4	1	1	1/4		1/4	1	799									75				
65	65	753/2	753/2	1.0	9/8	9/8	Chord	6/4	1	1	1/4		1/4	1	800									75				
65	65	755/2	755/2	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	801													
65	65	747/2	747/2	1.0	3/8	3/8	Chord	6/4	1	2	1/4		1/4	1	802													
65	65	749/2	749/2	1.0	5/8	5/8	Chord	6/4	1	2	1/4		1/4	1	803													
65	65	751/2	751/2	1.0	7/8	7/8	Chord	6/4	1	2	1/4		1/4	1	804													
65	65	753/2	753/2	1.0	9/8	9/8	Chord	6/4	1	2	1/4		1/4	1	805													
65	65	755/2	755/2	0.5	11/8	11/8	Chord	6/4	1	2	1/8		1/8	1	806													
65	65	372	372	0.0	0	0	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
65	65	373	373	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	807													
65	65	374	374	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	808													
65	65	375	375	0.0	3/4	3/4	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
65	65	375	375	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	809													
65	65	376	376	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	810													
65	65	377	377	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	811													
65	65	372	372	6.0	0	0	Chord	6/4	2	2	3/2		1	3/2	812													
66	66	757/2	757/2	2.0	1/8	1/8	Chord	6/4	1	1	1/2		1/2	1	813		articTenutoAbove							76				
66	66	761/2	761/2	1.0	5/8	5/8	Chord	6/4	1	1	1/4		1/4	1	814													
66	66	765/2	765/2	1.0	9/8	9/8	Chord	6/4	1	1	1/4		1/4	1	815									77				
66	66	767/2	767/2	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	816													
66	66	759/2	759/2	1.0	3/8	3/8	Chord	6/4	1	2	1/4		1/4	1	817													
66	66	761/2	761/2	1.0	5/8	5/8	Chord	6/4	1	2	1/4		1/4	1	818													
66	66	765/2	765/2	1.0	9/8	9/8	Chord	6/4	1	2	1/4		1/4	1	819													
66	66	767/2	767/2	0.5	11/8	11/8	Chord	6/4	1	2	1/8		1/8	1	820													
66	66	378	378	0.0	0	0	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
66	66	378	378	1.0	0	0	Chord	6/4	2	1	1/4		1/4	1	821													
66	66	379	379	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	822													
66	66	380	380	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	823													
66	66	381	381	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	824													
66	66	382	382	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	825													
66	66	383	383	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	826													
67	67	384	384	0.5	0	0	Chord	6/4	1	1	1/8		1/8	1	827													
67	67	769/2	769/2	1.0	1/8	1/8	Chord	6/4	1	1	1/4		1/4	1	828									78				
67	67	771/2	771/2	1.0	3/8	3/8	Chord	6/4	1	1	1/4		1/4	1	829									78				
67	67	773/2	773/2	1.0	5/8	5/8	Chord	6/4	1	1	1/4		1/4	1	830									78				
67	67	775/2	775/2	1.0	7/8	7/8	Chord	6/4	1	1	1/4		1/4	1	831									78				
67	67	777/2	777/2	1.0	9/8	9/8	Chord	6/4	1	1	1/4		1/4	1	832									78				
67	67	779/2	779/2	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	833													
67	67	771/2	771/2	1.0	3/8	3/8	Chord	6/4	1	2	1/4		1/4	1	834													
67	67	773/2	773/2	1.0	5/8	5/8	Chord	6/4	1	2	1/4		1/4	1	835													
67	67	775/2	775/2	1.0	7/8	7/8	Chord	6/4	1	2	1/4		1/4	1	836													
67	67	777/2	777/2	1.0	9/8	9/8	Chord	6/4	1	2	1/4		1/4	1	837													
67	67	779/2	779/2	0.5	11/8	11/8	Chord	6/4	1	2	1/8		1/8	1	838													
67	67	384	384	0.0	0	0	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
67	67	384	384	1.0	0	0	Chord	6/4	2	1	1/4		1/4	1	839													
67	67	385	385	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	840													
67	67	386	386	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	841													
67	67	387	387	0.0	3/4	3/4	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
67	67	387	387	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	842													
67	67	388	388	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	843													
67	67	389	389	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	844													
68	68	781/2	781/2	2.0	1/8	1/8	Chord	6/4	1	1	1/2		1/2	1	845		articTenutoAbove							79				
68	68	785/2	785/2	0.5	5/8	5/8	Chord	6/4	1	1	1/8		1/8	1	846													
68	68	393	393	0.0	3/4	3/4	StaffText	6/4	1	1	0							"<font size=""10.5723""/><font face=""Plantin MT Std""/>molto riten."										
68	68	783/2	783/2	1.0	3/8	3/8	Chord	6/4	1	2	1/4		1/4	1	847													
68	68	785/2	785/2	0.5	5/8	5/8	Chord	6/4	1	2	1/8		1/8	1	848													
68	68	390	390	0.0	0	0	Spanner	6/4	2	1	0																	8
68	68	390	390	1.0	0	0	Chord	6/4	2	1	1/4		1/4	1	849													8
68	68	391	391	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	850													8
68	68	392	392	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	851													8
68	68	393	393	0.0	3/4	3/4	Spanner	6/4	2	1	0																	
68	68	393	393	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	852		articStaccatoBelow											
68	68	394	394	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	853		articStaccatoBelow											
68	68	395	395	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	854		articStaccatoBelow											
69	69	396	396	0.0	0	0	Dynamic	6/4	1	1	0					pp												
69	69	396	396	0.0	0	0	StaffText	6/4	1	1	0							"<font size=""10.5723""/><font face=""Plantin MT Std""/>in tempo ma sempre rubato"										
69	69	793/2	793/2	0.5	1/8	1/8	Chord	6/4	1	1	1/8		1/8	1	855													
69	69	397	397	0.5	1/4	1/4	Chord	6/4	1	1	1/8		1/8	1	856													
69	69	795/2	795/2	0.5	3/8	3/8	Chord	6/4	1	1	1/8		1/8	1	857													
69	69	398	398	0.5	1/2	1/2	Chord	6/4	1	1	1/8		1/8	1	858													
69	69	797/2	797/2	0.5	5/8	5/8	Chord	6/4	1	1	1/8		1/8	1	859													
69	69	799/2	799/2	0.5	7/8	7/8	Chord	6/4	1	1	1/8		1/8	1	860													
69	69	400	400	0.5	1	1	Chord	6/4	1	1	1/8		1/8	1	861													
69	69	801/2	801/2	0.5	9/8	9/8	Chord	6/4	1	1	1/8		1/8	1	862													
69	69	401	401	0.5	5/4	5/4	Chord	6/4	1	1	1/8		1/8	1	863													
69	69	803/2	803/2	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	864													
69	69	396	396	0.0	0	0	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
69	69	396	396	0.0	0	0	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Plantin MT Std""/>dolce cantando"										
69	69	396	396	3.0	0	0	Chord	6/4	2	1	3/4		1/2	3/2	865													
69	69	399	399	2.0	3/4	3/4	Chord	6/4	2	1	1/2		1/2	1	866													
69	69	401	401	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	867													
69	69	396	396	1.0	0	0	Chord	6/4	2	2	1/4		1/4	1	868													
70	70	805/2	805/2	0.0	1/8	1/8	Spanner	6/4	1	1	0																9	
70	70	805/2	805/2	0.5	1/8	1/8	Chord	6/4	1	1	1/8		1/8	1	869												9	
70	70	403	403	0.5	1/4	1/4	Chord	6/4	1	1	1/8		1/8	1	870												9	
70	70	807/2	807/2	0.5	3/8	3/8	Chord	6/4	1	1	1/8		1/8	1	871												9	
70	70	404	404	0.5	1/2	1/2	Chord	6/4	1	1	1/8		1/8	1	872												9	
70	70	809/2	809/2	0.5	5/8	5/8	Chord	6/4	1	1	1/8		1/8	1	873												9	
70	70	405	405	0.0	3/4	3/4	Spanner	6/4	1	1	0																	
70	70	811/2	811/2	0.5	7/8	7/8	Chord	6/4	1	1	1/8		1/8	1	874													
70	70	406	406	0.5	1	1	Chord	6/4	1	1	1/8		1/8	1	875													
70	70	813/2	813/2	0.5	9/8	9/8	Chord	6/4	1	1	1/8		1/8	1	876													
70	70	407	407	0.5	5/4	5/4	Chord	6/4	1	1	1/8		1/8	1	877													
70	70	815/2	815/2	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	878													
70	70	402	402	0.0	0	0	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
70	70	402	402	3.0	0	0	Chord	6/4	2	1	3/4		1/2	3/2	879													
70	70	405	405	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	880													
70	70	402	402	1.0	0	0	Chord	6/4	2	2	1/4		1/4	1	881													
71	71	817/2	817/2	0.5	1/8	1/8	Chord	6/4	1	1	1/8		1/8	1	882													
71	71	409	409	0.5	1/4	1/4	Chord	6/4	1	1	1/8		1/8	1	883													
71	71	819/2	819/2	0.5	3/8	3/8	Chord	6/4	1	1	1/8		1/8	1	884													
71	71	410	410	0.5	1/2	1/2	Chord	6/4	1	1	1/8		1/8	1	885													
71	71	821/2	821/2	0.5	5/8	5/8	Chord	6/4	1	1	1/8		1/8	1	886													
71	71	823/2	823/2	0.5	7/8	7/8	Chord	6/4	1	1	1/8		1/8	1	887													
71	71	412	412	0.5	1	1	Chord	6/4	1	1	1/8		1/8	1	888													
71	71	825/2	825/2	0.5	9/8	9/8	Chord	6/4	1	1	1/8		1/8	1	889													
71	71	413	413	0.5	5/4	5/4	Chord	6/4	1	1	1/8		1/8	1	890													
71	71	827/2	827/2	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	891													
71	71	408	408	0.0	0	0	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
71	71	408	408	3.0	0	0	Chord	6/4	2	1	3/4		1/2	3/2	892													
71	71	411	411	2.0	3/4	3/4	Chord	6/4	2	1	1/2		1/2	1	893													
71	71	413	413	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	894													
71	71	408	408	1.0	0	0	Chord	6/4	2	2	1/4		1/4	1	895													
72	72	414	414	0.0	0	0	Spanner	6/4	1	1	0																10	
72	72	829/2	829/2	0.5	1/8	1/8	Chord	6/4	1	1	1/8		1/8	1	896												10	
72	72	415	415	0.5	1/4	1/4	Chord	6/4	1	1	1/8		1/8	1	897												10	
72	72	831/2	831/2	0.5	3/8	3/8	Chord	6/4	1	1	1/8		1/8	1	898												10	
72	72	416	416	0.5	1/2	1/2	Chord	6/4	1	1	1/8		1/8	1	899												10	
72	72	833/2	833/2	0.5	5/8	5/8	Chord	6/4	1	1	1/8		1/8	1	900												10	
72	72	417	417	0.0	3/4	3/4	Spanner	6/4	1	1	0																	
72	72	835/2	835/2	0.5	7/8	7/8	Chord	6/4	1	1	1/8		1/8	1	901													
72	72	418	418	0.5	1	1	Chord	6/4	1	1	1/8		1/8	1	902													
72	72	837/2	837/2	0.5	9/8	9/8	Chord	6/4	1	1	1/8		1/8	1	903													
72	72	419	419	0.5	5/4	5/4	Chord	6/4	1	1	1/8		1/8	1	904													
72	72	839/2	839/2	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	905													
72	72	414	414	0.0	0	0	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
72	72	414	414	3.0	0	0	Chord	6/4	2	1	3/4		1/2	3/2	906													
72	72	417	417	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	907													
72	72	414	414	1.0	0	0	Chord	6/4	2	2	1/4		1/4	1	908													
73	73	420	420	0.0	0	0	Spanner	6/4	1	1	0															16		
73	73	841/2	841/2	0.5	1/8	1/8	Chord	6/4	1	1	1/8		1/8	1	909											16		
73	73	421	421	0.5	1/4	1/4	Chord	6/4	1	1	1/8		1/8	1	910											16		
73	73	843/2	843/2	0.5	3/8	3/8	Chord	6/4	1	1	1/8		1/8	1	911											16		
73	73	422	422	0.5	1/2	1/2	Chord	6/4	1	1	1/8		1/8	1	912											16		
73	73	845/2	845/2	0.5	5/8	5/8	Chord	6/4	1	1	1/8		1/8	1	913											16		
73	73	847/2	847/2	0.5	7/8	7/8	Chord	6/4	1	1	1/8		1/8	1	914											16		
73	73	424	424	0.5	1	1	Chord	6/4	1	1	1/8		1/8	1	915											16		
73	73	849/2	849/2	0.5	9/8	9/8	Chord	6/4	1	1	1/8		1/8	1	916											16		
73	73	425	425	0.5	5/4	5/4	Chord	6/4	1	1	1/8		1/8	1	917											16		
73	73	851/2	851/2	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	918											16		
73	73	420	420	0.0	0	0	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
73	73	420	420	2.0	0	0	Chord	6/4	2	1	1/2		1/2	1	919													
73	73	422	422	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	920													
73	73	423	423	0.0	3/4	3/4	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
73	73	423	423	2.0	3/4	3/4	Chord	6/4	2	1	1/2		1/2	1	921													
73	73	425	425	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	922													
73	73	420	420	1.0	0	0	Chord	6/4	2	2	1/4		1/4	1	923													
73	73	423	423	1.0	3/4	3/4	Chord	6/4	2	2	1/4		1/4	1	924													
74	74	853/2	853/2	0.5	1/8	1/8	Chord	6/4	1	1	1/8		1/8	1	925											16		
74	74	427	427	0.5	1/4	1/4	Chord	6/4	1	1	1/8		1/8	1	926											16		
74	74	855/2	855/2	0.5	3/8	3/8	Chord	6/4	1	1	1/8		1/8	1	927											16		
74	74	428	428	0.5	1/2	1/2	Chord	6/4	1	1	1/8		1/8	1	928											16		
74	74	857/2	857/2	0.5	5/8	5/8	Chord	6/4	1	1	1/8		1/8	1	929											16		
74	74	429	429	0.5	3/4	3/4	Chord	6/4	1	1	1/8		1/8	1	930											16		
74	74	859/2	859/2	0.5	7/8	7/8	Chord	6/4	1	1	1/8		1/8	1	931											16		
74	74	430	430	0.0	1	1	Spanner	6/4	1	1	0															16	11	
74	74	430	430	0.5	1	1	Chord	6/4	1	1	1/8		1/8	1	932											16	11	
74	74	861/2	861/2	0.5	9/8	9/8	Chord	6/4	1	1	1/8		1/8	1	933											16	11	
74	74	431	431	0.5	5/4	5/4	Chord	6/4	1	1	1/8		1/8	1	934											16	11	
74	74	863/2	863/2	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	935											16	11	
74	74	426	426	0.0	0	0	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
74	74	426	426	2.0	0	0	Chord	6/4	2	1	1/2		1/2	1	936													
74	74	428	428	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	937													
74	74	429	429	0.0	3/4	3/4	Spanner	6/4	2	1	0																	9
74	74	429	429	3.0	3/4	3/4	Chord	6/4	2	1	3/4		1/2	3/2	938		articMarcatoAbove											9
